[20-01-21 23:47] [INFO] - Start transposenet with train
[20-01-21 23:47] [INFO] - Experiment details: kings_subscene_0
[20-01-21 23:47] [INFO] - Using dataset: /media/ronf/data/datasets/cambridge
[20-01-21 23:47] [INFO] - Using labels file: /home/ronf/git/segpose/analysis/abs_cambridge_pose_sorted.csv_KingsCollege_train_0.csv
[20-01-21 23:47] [INFO] - Running with configuration:
	batch_size: 8
	learnable: True
	s_x: -3
	s_q: -6.5
	lr: 0.0001
	norm: 2
	weight_decay: 0.0001
	eps: 1e-10
	lr_scheduler_gamma: 0.1
	lr_scheduler_step_size: 200
	n_epochs: 600
	num_encoder_layers: 6
	dim_feedforward: 256
	hidden_dim: 256
	dropout: 0.1
	nheads: 4
	freeze: False
	reduction: ['reduction_4', 'reduction_3']
	use_prior_t_for_rot: False
	freeze_exclude_phrase: regressor_head_rot
	n_freq_print: 5
	n_freq_checkpoint: 50
	n_workers: 4
	device_id: cuda:0
[20-01-21 23:47] [INFO] - [Batch-1/Epoch-1] running camera pose loss: 296.922, camera pose error: 83.58[m], 119.63[deg]
[20-01-21 23:47] [INFO] - [Batch-6/Epoch-1] running camera pose loss: 213.932, camera pose error: 60.29[m], 17.91[deg]
[20-01-21 23:47] [INFO] - [Batch-11/Epoch-1] running camera pose loss: 202.857, camera pose error: 65.88[m], 14.98[deg]
[20-01-21 23:47] [INFO] - [Batch-16/Epoch-1] running camera pose loss: 194.624, camera pose error: 56.73[m], 13.02[deg]
[20-01-21 23:47] [INFO] - [Batch-21/Epoch-1] running camera pose loss: 187.788, camera pose error: 64.53[m], 12.34[deg]
[20-01-21 23:47] [INFO] - [Batch-26/Epoch-1] running camera pose loss: 182.511, camera pose error: 59.80[m], 11.37[deg]
[20-01-21 23:47] [INFO] - [Batch-31/Epoch-1] running camera pose loss: 176.299, camera pose error: 53.47[m], 10.86[deg]
[20-01-21 23:47] [INFO] - [Batch-36/Epoch-1] running camera pose loss: 169.769, camera pose error: 48.04[m], 12.51[deg]
[20-01-21 23:47] [INFO] - [Batch-41/Epoch-1] running camera pose loss: 165.158, camera pose error: 56.42[m], 11.03[deg]
[20-01-21 23:47] [INFO] - [Batch-1/Epoch-2] running camera pose loss: 136.663, camera pose error: 53.54[m], 5.48[deg]
[20-01-21 23:47] [INFO] - [Batch-6/Epoch-2] running camera pose loss: 126.157, camera pose error: 46.94[m], 10.62[deg]
[20-01-21 23:47] [INFO] - [Batch-11/Epoch-2] running camera pose loss: 116.899, camera pose error: 35.40[m], 9.32[deg]
[20-01-21 23:47] [INFO] - [Batch-16/Epoch-2] running camera pose loss: 107.885, camera pose error: 34.56[m], 9.31[deg]
[20-01-21 23:47] [INFO] - [Batch-21/Epoch-2] running camera pose loss: 99.080, camera pose error: 18.95[m], 10.74[deg]
[20-01-21 23:47] [INFO] - [Batch-26/Epoch-2] running camera pose loss: 91.655, camera pose error: 17.36[m], 5.41[deg]
[20-01-21 23:47] [INFO] - [Batch-31/Epoch-2] running camera pose loss: 86.088, camera pose error: 22.83[m], 9.49[deg]
[20-01-21 23:47] [INFO] - [Batch-36/Epoch-2] running camera pose loss: 81.918, camera pose error: 18.25[m], 6.12[deg]
[20-01-21 23:47] [INFO] - [Batch-41/Epoch-2] running camera pose loss: 78.347, camera pose error: 16.74[m], 10.07[deg]
[20-01-21 23:47] [INFO] - [Batch-1/Epoch-3] running camera pose loss: 66.717, camera pose error: 23.14[m], 14.13[deg]
[20-01-21 23:47] [INFO] - [Batch-6/Epoch-3] running camera pose loss: 47.267, camera pose error: 13.60[m], 6.48[deg]
[20-01-21 23:47] [INFO] - [Batch-11/Epoch-3] running camera pose loss: 44.687, camera pose error: 13.76[m], 5.73[deg]
[20-01-21 23:47] [INFO] - [Batch-16/Epoch-3] running camera pose loss: 43.191, camera pose error: 10.93[m], 9.27[deg]
[20-01-21 23:47] [INFO] - [Batch-21/Epoch-3] running camera pose loss: 44.986, camera pose error: 18.40[m], 5.30[deg]
[20-01-21 23:47] [INFO] - [Batch-26/Epoch-3] running camera pose loss: 44.368, camera pose error: 18.46[m], 4.99[deg]
[20-01-21 23:47] [INFO] - [Batch-31/Epoch-3] running camera pose loss: 43.736, camera pose error: 14.35[m], 5.35[deg]
[20-01-21 23:47] [INFO] - [Batch-36/Epoch-3] running camera pose loss: 43.935, camera pose error: 12.29[m], 5.35[deg]
[20-01-21 23:47] [INFO] - [Batch-41/Epoch-3] running camera pose loss: 43.836, camera pose error: 14.74[m], 12.66[deg]
[20-01-21 23:47] [INFO] - [Batch-1/Epoch-4] running camera pose loss: 36.406, camera pose error: 13.74[m], 4.69[deg]
[20-01-21 23:47] [INFO] - [Batch-6/Epoch-4] running camera pose loss: 43.902, camera pose error: 14.65[m], 8.42[deg]
[20-01-21 23:47] [INFO] - [Batch-11/Epoch-4] running camera pose loss: 42.320, camera pose error: 13.36[m], 5.92[deg]
[20-01-21 23:47] [INFO] - [Batch-16/Epoch-4] running camera pose loss: 38.443, camera pose error: 12.69[m], 7.23[deg]
[20-01-21 23:47] [INFO] - [Batch-21/Epoch-4] running camera pose loss: 35.867, camera pose error: 9.20[m], 6.02[deg]
[20-01-21 23:47] [INFO] - [Batch-26/Epoch-4] running camera pose loss: 34.708, camera pose error: 12.33[m], 3.13[deg]
[20-01-21 23:47] [INFO] - [Batch-31/Epoch-4] running camera pose loss: 33.165, camera pose error: 10.06[m], 5.86[deg]
[20-01-21 23:47] [INFO] - [Batch-36/Epoch-4] running camera pose loss: 31.783, camera pose error: 9.52[m], 6.53[deg]
[20-01-21 23:47] [INFO] - [Batch-41/Epoch-4] running camera pose loss: 30.552, camera pose error: 6.37[m], 5.47[deg]
[20-01-21 23:47] [INFO] - [Batch-1/Epoch-5] running camera pose loss: 15.856, camera pose error: 5.28[m], 5.43[deg]
[20-01-21 23:47] [INFO] - [Batch-6/Epoch-5] running camera pose loss: 21.804, camera pose error: 7.20[m], 7.71[deg]
[20-01-21 23:47] [INFO] - [Batch-11/Epoch-5] running camera pose loss: 21.483, camera pose error: 5.17[m], 7.85[deg]
[20-01-21 23:47] [INFO] - [Batch-16/Epoch-5] running camera pose loss: 21.648, camera pose error: 6.43[m], 5.63[deg]
[20-01-21 23:47] [INFO] - [Batch-21/Epoch-5] running camera pose loss: 20.650, camera pose error: 4.72[m], 3.60[deg]
[20-01-21 23:47] [INFO] - [Batch-26/Epoch-5] running camera pose loss: 20.307, camera pose error: 4.58[m], 3.11[deg]
[20-01-21 23:47] [INFO] - [Batch-31/Epoch-5] running camera pose loss: 19.991, camera pose error: 5.61[m], 9.04[deg]
[20-01-21 23:47] [INFO] - [Batch-36/Epoch-5] running camera pose loss: 20.022, camera pose error: 6.19[m], 7.32[deg]
[20-01-21 23:47] [INFO] - [Batch-41/Epoch-5] running camera pose loss: 19.739, camera pose error: 6.61[m], 4.53[deg]
[20-01-21 23:47] [INFO] - [Batch-1/Epoch-6] running camera pose loss: 15.900, camera pose error: 4.40[m], 8.59[deg]
[20-01-21 23:48] [INFO] - [Batch-6/Epoch-6] running camera pose loss: 16.633, camera pose error: 4.56[m], 5.33[deg]
[20-01-21 23:48] [INFO] - [Batch-11/Epoch-6] running camera pose loss: 16.368, camera pose error: 3.93[m], 5.25[deg]
[20-01-21 23:48] [INFO] - [Batch-16/Epoch-6] running camera pose loss: 15.489, camera pose error: 4.13[m], 6.61[deg]
[20-01-21 23:48] [INFO] - [Batch-21/Epoch-6] running camera pose loss: 15.574, camera pose error: 6.21[m], 5.93[deg]
[20-01-21 23:48] [INFO] - [Batch-26/Epoch-6] running camera pose loss: 15.865, camera pose error: 3.15[m], 4.99[deg]
[20-01-21 23:48] [INFO] - [Batch-31/Epoch-6] running camera pose loss: 15.938, camera pose error: 4.78[m], 7.37[deg]
[20-01-21 23:48] [INFO] - [Batch-36/Epoch-6] running camera pose loss: 15.959, camera pose error: 4.51[m], 7.52[deg]
[20-01-21 23:48] [INFO] - [Batch-41/Epoch-6] running camera pose loss: 15.729, camera pose error: 3.89[m], 6.22[deg]
[20-01-21 23:48] [INFO] - [Batch-1/Epoch-7] running camera pose loss: 11.230, camera pose error: 3.09[m], 6.63[deg]
[20-01-21 23:48] [INFO] - [Batch-6/Epoch-7] running camera pose loss: 12.737, camera pose error: 4.59[m], 4.36[deg]
[20-01-21 23:48] [INFO] - [Batch-11/Epoch-7] running camera pose loss: 13.101, camera pose error: 3.61[m], 5.22[deg]
[20-01-21 23:48] [INFO] - [Batch-16/Epoch-7] running camera pose loss: 13.572, camera pose error: 4.71[m], 4.40[deg]
[20-01-21 23:48] [INFO] - [Batch-21/Epoch-7] running camera pose loss: 13.543, camera pose error: 4.37[m], 7.75[deg]
[20-01-21 23:48] [INFO] - [Batch-26/Epoch-7] running camera pose loss: 13.026, camera pose error: 3.92[m], 4.86[deg]
[20-01-21 23:48] [INFO] - [Batch-31/Epoch-7] running camera pose loss: 13.114, camera pose error: 4.17[m], 4.02[deg]
[20-01-21 23:48] [INFO] - [Batch-36/Epoch-7] running camera pose loss: 12.949, camera pose error: 4.49[m], 6.74[deg]
[20-01-21 23:48] [INFO] - [Batch-41/Epoch-7] running camera pose loss: 12.946, camera pose error: 4.51[m], 7.63[deg]
[20-01-21 23:48] [INFO] - [Batch-1/Epoch-8] running camera pose loss: 14.049, camera pose error: 3.45[m], 9.34[deg]
[20-01-21 23:48] [INFO] - [Batch-6/Epoch-8] running camera pose loss: 14.024, camera pose error: 5.57[m], 5.48[deg]
[20-01-21 23:48] [INFO] - [Batch-11/Epoch-8] running camera pose loss: 12.377, camera pose error: 3.94[m], 3.64[deg]
[20-01-21 23:48] [INFO] - [Batch-16/Epoch-8] running camera pose loss: 11.841, camera pose error: 3.72[m], 6.07[deg]
[20-01-21 23:48] [INFO] - [Batch-21/Epoch-8] running camera pose loss: 12.093, camera pose error: 3.90[m], 4.30[deg]
[20-01-21 23:48] [INFO] - [Batch-26/Epoch-8] running camera pose loss: 11.806, camera pose error: 2.55[m], 6.55[deg]
[20-01-21 23:48] [INFO] - [Batch-31/Epoch-8] running camera pose loss: 11.506, camera pose error: 3.42[m], 4.47[deg]
[20-01-21 23:48] [INFO] - [Batch-36/Epoch-8] running camera pose loss: 11.354, camera pose error: 3.86[m], 3.96[deg]
[20-01-21 23:48] [INFO] - [Batch-41/Epoch-8] running camera pose loss: 11.126, camera pose error: 3.42[m], 3.44[deg]
[20-01-21 23:48] [INFO] - [Batch-1/Epoch-9] running camera pose loss: 9.831, camera pose error: 3.36[m], 3.75[deg]
[20-01-21 23:48] [INFO] - [Batch-6/Epoch-9] running camera pose loss: 9.352, camera pose error: 3.00[m], 3.40[deg]
[20-01-21 23:48] [INFO] - [Batch-11/Epoch-9] running camera pose loss: 8.887, camera pose error: 1.79[m], 6.41[deg]
[20-01-21 23:48] [INFO] - [Batch-16/Epoch-9] running camera pose loss: 8.768, camera pose error: 2.72[m], 7.51[deg]
[20-01-21 23:48] [INFO] - [Batch-21/Epoch-9] running camera pose loss: 8.861, camera pose error: 2.28[m], 5.01[deg]
[20-01-21 23:48] [INFO] - [Batch-26/Epoch-9] running camera pose loss: 8.988, camera pose error: 3.19[m], 3.94[deg]
[20-01-21 23:48] [INFO] - [Batch-31/Epoch-9] running camera pose loss: 8.796, camera pose error: 2.95[m], 3.73[deg]
[20-01-21 23:48] [INFO] - [Batch-36/Epoch-9] running camera pose loss: 8.712, camera pose error: 4.20[m], 3.52[deg]
[20-01-21 23:48] [INFO] - [Batch-41/Epoch-9] running camera pose loss: 8.547, camera pose error: 1.44[m], 4.42[deg]
[20-01-21 23:48] [INFO] - [Batch-1/Epoch-10] running camera pose loss: 7.185, camera pose error: 2.28[m], 3.81[deg]
[20-01-21 23:48] [INFO] - [Batch-6/Epoch-10] running camera pose loss: 8.623, camera pose error: 2.59[m], 3.46[deg]
[20-01-21 23:48] [INFO] - [Batch-11/Epoch-10] running camera pose loss: 9.407, camera pose error: 2.48[m], 6.19[deg]
[20-01-21 23:48] [INFO] - [Batch-16/Epoch-10] running camera pose loss: 9.406, camera pose error: 2.59[m], 4.59[deg]
[20-01-21 23:48] [INFO] - [Batch-21/Epoch-10] running camera pose loss: 9.565, camera pose error: 3.79[m], 6.10[deg]
[20-01-21 23:48] [INFO] - [Batch-26/Epoch-10] running camera pose loss: 9.443, camera pose error: 2.00[m], 3.89[deg]
[20-01-21 23:48] [INFO] - [Batch-31/Epoch-10] running camera pose loss: 9.672, camera pose error: 3.79[m], 4.07[deg]
[20-01-21 23:48] [INFO] - [Batch-36/Epoch-10] running camera pose loss: 9.741, camera pose error: 2.41[m], 5.10[deg]
[20-01-21 23:48] [INFO] - [Batch-41/Epoch-10] running camera pose loss: 9.436, camera pose error: 3.31[m], 3.87[deg]
